titulo_diario;texto_diario;type;by;post_id;post_link;post_message;picture;full_picture;link;link_domain;post_published;post_published_unix;post_published_sql;likes_count_fb;comments_count_fb;reactions_count_fb;shares_count_fb;engagement_fb;comments_retrieved;comments_base;comments_replies;comments_likes_count;texto propio;localizacion_info;genero;tema;temp;modalidad;observaciones;rea_NONE;rea_LIKE;rea_LOVE;rea_WOW;rea_HAHA;rea_SAD;rea_ANGRY;rea_THANKFUL
El semáforo eléctrico cumple 101 años y Google lo homenajea con un doodle;"?Como suele acostumbrar a los internautas, Google celebra hoy con un doodle el aniversario de la instalación de primer semáforo eléctrico del mundo, que se dio el 5 de agosto de 1914 en Cleveland, Estados Unidos.Una de las causas que llevaron a implementar esta importante señal vial fue el crecimiento del tráfico urbano, que brotó considerablemente en Estados Unidos después de que Henry Ford lanzó el modelo ""T"" en 1908 y que comenzó a producir en masa a partir de 1913. El bajo precio de los vehículos y la confianza que generó el producto en la sociedad de ese entonces, fueron los motivos que empujaron su exitosa comercialización.Leé también: Un siglo ordenando el tránsitoA diferencia del semáforo actual, Google utiliza en su doodle uno de dos colores: rojo y verde. Allí, se aprecia en la imagen animada que el artefacto vial intenta ordenar el trasitar de seis autos de la década del 20 -del siglo pasado- que van y vienen en ambos sentidos de una calle, donde cada uno lleva una de las letras que forma el nombre del buscador. 1914. El primer semáforo eléctrico del mundo se instaló en Cleveland, Estados Unidos.El semáforo, que se puso en marcha ocho días después de que en Europa estallase la Primera Guerra Mundial, fue creado por Garret Augustus Morgan y es considerado el primer semáforo moderno de la historia. Contaba con luces rojas y verdes sobre soportes con forma de brazo y un emisor de zumbidos, un sistema que se fue perfeccionando con el paso de los años, incluyendo distintos cambios, como la incorporación de una tercera luz amarilla.Sin embargo, el primer semáforo de la historia, creación del ingeniero ferroviario John Peake Knight, se instaló en Londres en 1868. El aparato, que era manual y fue ideado en las señales del ferrocarril, tenía dos lámparas de gas de colores rojo y verde.Este primer intento de regular el tráfico no fue muy práctico porque requería la presencia de una persona que lo haga funcionar. De todas formas, el paso al olvido de esta creación londinense llegó dos meses después de su instalación cuando el semáforo explotó causando la muerte de un policía que se encargaba de manejarlo.Siete años después del primer semáforo eléctrico, llegaron los de tres luces. Estos fueron instalados en 1920 en Detroit y Nueva York.Con el tiempo, los semáforos fueron perfeccionándose, hasta lo que hoy se conoce. En 1936 Charles Marshall se encargó de incorporar una señal rotatoria que indicaba el tiempo que restaba para el cambio de estado y en 1961 se instaló un dispositivo lumínico que regulaba el paso de los peatones.?";link;post_page_156057357762712;156057357762712_933505233351250;https://www.facebook.com/156057357762712/posts/933505233351250;Diario Clarín shared a link.;https://external.xx.fbcdn.net/safe_image.php?d=AQBB3crWv-iCi5w4&w=130&h=130&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQJU7CYO4BGQOvQSuF9B4ODwmQC7JvOkF2A2JjCPsGKBsNdRX3bkz3FxWQb2_U4s7MYFhjGMvtnDIBA8o19uZDSR9k1LmKLMinIIgaIBV_DERKNxemI_9vARCHK6u6-2ZxLz4IUQYqqR05-C3IyxRzXT&cfs=1;https://external.xx.fbcdn.net/safe_image.php?d=AQCbado9uGGkGSqm&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQJU7CYO4BGQOvQSuF9B4ODwmQC7JvOkF2A2JjCPsGKBsNdRX3bkz3FxWQb2_U4s7MYFhjGMvtnDIBA8o19uZDSR9k1LmKLMinIIgaIBV_DERKNxemI_9vARCHK6u6-2ZxLz4IUQYqqR05-C3IyxRzXT;http://www.clarin.com/sociedad/Google-aniversario-semaforo-electrico-historia_0_1406859337.html;clarin.com;2015-08-05T06:04:50+0000;1438754690;8/5/2015 8:04:50;325;15;325;21;361;11;11;0;5;2;3;1;10;2.0;;;0;323;0;0;0;0;0;0
;;link;post_page_156057357762712;156057357762712_933111200057320;https://www.facebook.com/156057357762712/posts/933111200057320;El padrón definitivo de las #Elecciones2015.;https://external.xx.fbcdn.net/safe_image.php?d=AQC_GAmpu9IYjyBP&w=130&h=130&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQKI7cP6poBASM-R1kc_jbko_pkgtQidLhg8tBVxSsZSuQ4f4xn197_EeG5DOnxEjyZX2lieFRgfnOdY7NCEcnO-bqTfq_Uju6Ze8wRmYO1OzYOH_aS62VrtAQiHbNP3YQu2rjv88ZBkSuNqgi_gRz0Q&cfs=1;https://external.xx.fbcdn.net/safe_image.php?d=AQCk_8WJyyovF8KP&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQKI7cP6poBASM-R1kc_jbko_pkgtQidLhg8tBVxSsZSuQ4f4xn197_EeG5DOnxEjyZX2lieFRgfnOdY7NCEcnO-bqTfq_Uju6Ze8wRmYO1OzYOH_aS62VrtAQiHbNP3YQu2rjv88ZBkSuNqgi_gRz0Q;http://www.clarin.com/elecciones-2015-padron-definitivo.html;clarin.com;2015-08-05T01:00:00+0000;1438736400;8/5/2015 3:00:00;526;79;526;419;1024;70;53;17;46;1;2;8;1;4.0;1.0;Repetida;0;515;0;0;0;0;0;0
Hubo acuerdo y el 60 volverá a funcionar desde esta noche;"Tras 41 días de complicaciones, el conflicto de la línea 60 parece destrabarse y los colectivos volverán a funcionar desde la hora cero del jueves. En una reunión con el ministro de Trabajo, Carlos Tomada, la Unión Tranviarios Automotor, el cuerpo de delegados y la empresa Monsa, se acordó la reincorporación de parte de los despedidos. Sin embargo, los trabajadores, que aceptaron levantar la medida de fuerza, dijeron que el lunes habrá nuevas reuniones para seguir negociando aspectos del conflicto que todavía no están resueltos.El lunes también hubo un principio de acuerdo. Los delegados casi firman un acta en la que se acordaba reincorporar a 50 de los 53 despedidos y el pago de los salarios de julio, un mes en que el 60 no circuló por el conflicto. Pero, según los choferes, Monsa no firmó. Por eso ayer a las 11.30 volvieron a cortar la Panamericana, a la altura del kilómetro 42, en Ingeniero Maschwitz. Más tarde los choferes se retiraron a la colectora, mientras desde las 15.30 comenzó la negociación en la cartera de trabajo.Cerca de las 19 se llegó a un posible acuerdo y levantaron el piquete. “Ofrecieron pagar el 80% de los sueldos de julio y reincorporar a la mayor parte de los despedidos"", contó anoche Santiago Menconi, chofer del 60 y encargado de prensa de los delegados. Luego de que lo aprobara la asamblea de los trabajadores, se anunció que el jueves se reestablecerá el servicio. La línea transporta a 250 mil pasajeros por día. ";link;post_page_156057357762712;156057357762712_933408206694286;https://www.facebook.com/156057357762712/posts/933408206694286;El servicio arrancaría mañana a la medianoche;https://external.xx.fbcdn.net/safe_image.php?d=AQCNUWAJrFuuJvcz&w=130&h=130&url=http%3A%2F%2Fwww.clarin.com%2Fciudades%2FProtesta-tarde-Panamericana-negociaciones_CLAIMA20150804_0299_4.jpg&cfs=1;https://external.xx.fbcdn.net/safe_image.php?d=AQB8eAQd2mC7kEBW&url=http%3A%2F%2Fwww.clarin.com%2Fciudades%2FProtesta-tarde-Panamericana-negociaciones_CLAIMA20150804_0299_4.jpg;http://www.clarin.com/ciudades/cerca-acuerdo-linea_60-volveria-mediodia_0_1406259831.html;clarin.com;2015-08-05T00:39:44+0000;1438735184;8/5/2015 2:39:44;1114;113;1114;91;1318;81;42;39;130;1;1;1;10;4.0;;;0;1100;0;0;0;0;0;0
"Martino: ""Si fuera Messi, ya hubiera renunciado""";"La derrota ante Chile en la final de la Copa América, volvió a encender las alarmas en torno a la continuidad de Lionel Messi en la Selección. Si bien el rosarino nunca se refirió al tema, un sector del periodismo se hizo eco del supuesto malestar del público por las actuaciones de Leo en los partidos decisivos de la Selección y aseguró que el hombre del Barcelona estaría evaluando tomar un descanso con la celeste y blanca.En este contexto, las palabras de Gerardo Martino echan leña al fuego. ""Si fuera Messi, ya hubiera renunciado. Lo voy a convocar (para el amistoso del 8 de septiembre ante México, en Estados Unidos), pero no estoy seguro de que esté. Sería muy frustrante que no viniera"", advirtió el entrenador de la Selección en diálogo con Fox Sports.""Nadie dijo que Leo no vaya a jugar los amistosos. Se instaló eso, vaya a saber por qué, y ahora tenemos que salir a explicar algo de lo que no hay noticias. Lo único que sé es que tengo que hacer una convocatoria este viernes"", advirtió el Tata.Por otra parte, hizo un balance de la Copa América y de lo que espera de su ciclo. ""Independientemente del análisis que uno hace terminada la competencia, hubo un período más de reflexión más general. Uno encuentra posiciones positivas y otras a mejorar. No todo sale como se quiere. Lo bueno es que tenemos una idea de juego incorporada y que en algunos partidos se vio con claridad. Y en la final jugamos un partido correcto, neutralizamos al rival, pero quedamos en deuda con la generación de juego"".";link;post_page_156057357762712;156057357762712_933388906696216;https://www.facebook.com/156057357762712/posts/933388906696216;Polémica declaración   Clarín Deportes;https://external.xx.fbcdn.net/safe_image.php?d=AQDOM1bI1kbxPXa0&w=130&h=130&url=http%3A%2F%2Fwww.clarin.com%2Fcopa-america-2015%2FMessi-Seleccion-Martino-Jorge-Sanchez_CLAIMA20150623_0041_4.jpg&cfs=1&sx=137&sy=0&sw=296&sh=296;https://external.xx.fbcdn.net/safe_image.php?d=AQBwRq1L184vEHHe&url=http%3A%2F%2Fwww.clarin.com%2Fcopa-america-2015%2FMessi-Seleccion-Martino-Jorge-Sanchez_CLAIMA20150623_0041_4.jpg;http://www.clarin.com/deportes/futbol/Martino-Messi-renunciado_0_1406259813.html;clarin.com;2015-08-04T23:41:30+0000;1438731690;8/5/2015 1:41:30;1109;645;1109;54;1808;515;443;72;756;1;2;1;3;1.0;;;0;1083;0;0;0;0;0;0
Clarín HD;;link;post_page_156057357762712;156057357762712_933383573363416;https://www.facebook.com/156057357762712/posts/933383573363416;¡Conocelo a través de esta fotogalería HD!;https://external.xx.fbcdn.net/safe_image.php?d=AQBkqB_1PDhTWEu1&w=130&h=130&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQIEbQkURWSD0Uu1gP5YN9cdUXy7sbGjVwh56UwNCAbkclwY_WshhuEyxV-gwRUloFX9DuCOLNu6qeCZUtODwwx7vuBgV-vygNqbblKkmFO2Z_ndPc-XR8x5p95uIIBGgtGo0iU_Z_hQkHiPBSlYfsYO&cfs=1;https://external.xx.fbcdn.net/safe_image.php?d=AQBouG9erFvjUEdr&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQIEbQkURWSD0Uu1gP5YN9cdUXy7sbGjVwh56UwNCAbkclwY_WshhuEyxV-gwRUloFX9DuCOLNu6qeCZUtODwwx7vuBgV-vygNqbblKkmFO2Z_ndPc-XR8x5p95uIIBGgtGo0iU_Z_hQkHiPBSlYfsYO;http://hd.clarin.com/post/125879694514/nube-de-cocteles-clientes-con-capas-de-protecci%C3%B3n;hd.clarin.com;2015-08-04T23:26:00+0000;1438730760;8/5/2015 1:26:00;610;100;610;90;800;85;65;20;77;1;3;8;10;2.0;;;0;599;0;0;0;0;0;0
Cayó un helicóptero cerca de Anillaco y murieron dos personas;Dos hombres, uno de ellos funcionario municipal, murieron esta tarde en La Rioja cuando una pequeña aeronave que tripulaban, chocó con cables de alta tensión y cayó sobre la ruta provincial 75, muy cerca de Anillaco, a unos 120 kilómetros al norte de esta capital provincial.El secretario de Obras Públicas del Municipio Capital, el ingeniero Juan José De Leonardi, (45) y su amigo, el geólogo Daniel López (45) murieron cuando el autogiro (helicóptero liviano) de fabricación española que tripulaban chocó con cables, al parecer por fuertes ráfagas de viento.La aeronave se incendió cuando cayó sobre el asfalto y los dos tripulantes atrapados por las llamas no pudieron salir del mismo, aunque se ignora si estaban conscientes o no. Los cuerpos quedaron totalmente calcinados, informaron los bomberos.El suceso fue ayer a las 17.20 en el acceso a la localidad Los Molinos, en el departamento Castro Barros.El gobernador riojano Beder Herrera informó personalmente al intendente capitalino, Ricardo Quintela, que suspendió toda su actividad.;link;post_page_156057357762712;156057357762712_933376743364099;https://www.facebook.com/156057357762712/posts/933376743364099;Una de las víctimas fatales en un funcionario de la municipalidad de La Rioja.;https://external.xx.fbcdn.net/safe_image.php?d=AQBg7X-v1LFn6341&w=130&h=130&url=http%3A%2F%2Fwww.clarin.com%2Fsociedad%2FDestruido-autogiro-pequena-aeronave-Anillaco_CLAIMA20150804_0275_4.jpg&cfs=1;https://external.xx.fbcdn.net/safe_image.php?d=AQDkQnL-Q4Chdjt9&url=http%3A%2F%2Fwww.clarin.com%2Fsociedad%2FDestruido-autogiro-pequena-aeronave-Anillaco_CLAIMA20150804_0275_4.jpg;http://www.clarin.com/sociedad/cayo-autogiro-Anillaco-dos-muertos_0_1406259810.html;clarin.com;2015-08-04T23:12:34+0000;1438729954;8/5/2015 1:12:34;481;92;481;48;621;70;55;15;120;2;2;1;11;1.0;;;0;474;0;0;0;0;0;0
Los videojuegos ya facturan US$125 millones en la Argentina;"El mercado de videojuegos de Argentina alcanzó una facturación US$124 millones en 2014. Y se estima que en los próximos cuatro años crecerá a una tasa anual de 10,3%, para alcanzar los US$201 millones en 2019, según se desprende del informe ""Perspectivas del sector de Entretenimiento y Medios 2015-2019"", que elaboró la consultora PwC.El ingreso de juegos tradicionales en Argentina no ha logrado seguir el ritmo del ingreso de juegos sociales y casuales (entretenimientos en redes sociales, por ejemplo). PwC señala que ""esto se debe predominantemente a la piratería dado que la industria, al igual que en otros mercados de América Latina, está desatendida por los minoristas de videojuegos y los costos son elevados"".Por caso, el ingreso de los juegos sociales y casuales fue de US$ 66 millones en 2014 y será casi del doble, hasta llegar a US$121 millones en los próximos cuatro años. Esto estará impulsado por los incrementos en el ingreso de aplicaciones. Las aplicaciones basadas en juegos son, por lo general, gratuitas o de bajo costo y se monetizan dentro de la aplicación, mediante la compra espontánea en lugar de planificada.Aun cuando nuevos dispositivos, como los Smart TV, tablets y smartphones están llegando al mercado ofreciendo experiencias de juego más atractivas, las consolas ocupan un lugar de privilegio para una gran parte de los usuarios y son un determinante clave detrás del crecimiento de la industria de los videojuegos. Para PwC, ""la mayoría de este crecimiento provendrá de las compras digitales.El informe también revela que los ingresos totales del mercado de los videojuegos en América latina fueron de US$1.806 millones en 2014, y se prevé un aumento de 8.4%, alcanzando los US$2.700 millones en 2019. La región está dominada por dos mercados que conjuntamente representarán el 72% del total de ingresos en 2019: Brasil (39%) y México (33%). ";link;post_page_156057357762712;156057357762712_933360930032347;https://www.facebook.com/156057357762712/posts/933360930032347;Diario Clarín shared a link.;https://external.xx.fbcdn.net/safe_image.php?d=AQAGL77r9Kd_Bz5H&w=130&h=130&url=http%3A%2F%2Fwww.clarin.com%2Fieco%2Fempresas-y-negocios%2FAngry-Birds-juego-popular_CLAIMA20150804_0239_4.jpg&cfs=1;https://external.xx.fbcdn.net/safe_image.php?d=AQDv-LjJMvQZtq0E&url=http%3A%2F%2Fwww.clarin.com%2Fieco%2Fempresas-y-negocios%2FAngry-Birds-juego-popular_CLAIMA20150804_0239_4.jpg;http://www.ieco.clarin.com/empresas-y-negocios/videojuegos-argentina-facturacion_0_1406259770.html;ieco.clarin.com;2015-08-04T22:31:21+0000;1438727481;8/5/2015 0:31:21;254;55;254;17;326;48;18;30;152;2;2;1;2;2.0;;;0;250;0;0;0;0;0;0
Una diputada de La Cámpora regaló un avión en su campaña;La diputada camporista y candidata a senadora por La Pampa María Luz Alonso entregó como parte de su campaña electoral un avión al club de Planeadores Santa Rosa, una donación solventada por la ANAC (Administración Nacional de Aviación Civil) a esa entidad que por un incendió sufrió la destrucción de una docena de aeronaves.El club realizó el fin de semana pasado un festival aéreo llamado “Santa Rosa Vuela” para recaudar fondos, con el objetivo de reponer el parque de aeronaves, destrozadas en un incendio ocurrido el 9 de junio pasado. El patrimonio afectado entre aviones a motor, planeadores y ultralivianos fue valuado en varios millones de pesos.La ANAC donó un avión remolcador, valuado en 200.000 dólares, una aeronave clave para reiniciar la actividad de la escuela de pilotos de planeadores. La donación la realizó el Gobierno nacional a través de ese organismo, cuyo administrador es Alejandro Granados, hijo del ministro de Seguridad bonaerense.Pero la entrega estuvo a cargo de la diputada nacional camporista Alonso, candidata a senadora nacional por el Frente para la Victoria en las PASO del próximo domingo. En el festival, al que también acudió Granados, hubo planeadores, vuelo de bautismo, acrobacias aéreas, helicópteros y parapentes impulsados a motor. Unas 10 mil personas presenciaron el festival durante dos días.El Frente para la Victoria, en plena campaña electoral, armó una carpa de campaña con la entrega de folletería en el club de Planeadores Santa Rosa.En las redes sociales, Alonso agradeció a Granados “por hacer posible este sueño”. Pero allí la donación también desató rechazo: una mujer le pidió que vaya al Hospital de 25 de Mayo, donde por la falta de una incubadora una nenita fue quemada por un caloventor y sufrió la amputación de los dedos de una mano.;link;post_page_156057357762712;156057357762712_933344490033991;https://www.facebook.com/156057357762712/posts/933344490033991;Es María Luz Alonso  diputada camporista y candidata a senadora por La Pampa;https://external.xx.fbcdn.net/safe_image.php?d=AQCC0Kq45y85gBQ8&w=130&h=130&url=http%3A%2F%2Fwww.clarin.com%2Fpolitica%2FMaria-Alonso-Facebook-Planeadores-Santa_CLAIMA20150804_0259_4.jpg&cfs=1&sx=119&sy=0&sw=296&sh=296;https://external.xx.fbcdn.net/safe_image.php?d=AQDhiPGzBgl5NooD&url=http%3A%2F%2Fwww.clarin.com%2Fpolitica%2FMaria-Alonso-Facebook-Planeadores-Santa_CLAIMA20150804_0259_4.jpg;http://www.clarin.com/politica/Elecciones_2015-Frente_Para_la_Victoria-ANAC-La_Pampa-La_Campora-Maria_Luz_Alonso_0_1406259786.html;clarin.com;2015-08-04T21:52:01+0000;1438725121;8/4/2015 23:52:01;977;1174;977;1160;3311;856;780;76;1101;2;2;1;1;1.0;;;0;964;0;0;0;0;0;0
"""Orion asesino"", la cumbia dedicada al arquero de Boca";"Luego de su fuerte infracción ante Lucas Gamba, la cual terminó en su tercera expulsión en el torneo y que recordó a la fractura que le provocó a Carlos Buenos, Agustín Orion fue eje de críticas y también de cargadas. Además de numerosos memes dedicados al arquero, ahora circula una cumbia que lleva la melodía del ""Bombón asesino"" de Los Palmeras, pero con una letra que alude a la faceta violenta del jugador.""Les deja la rodilla bien chatita"", ""un Orion muy violento"" y ""encarás a Orion y te parte"", son algunas de las frases que deja la letra de la canción.Leé también: ""Un futuro incierto para Orion""La jugada de la expulsión de Orion:";link;post_page_156057357762712;156057357762712_933332546701852;https://www.facebook.com/156057357762712/posts/933332546701852;¡Escuchala!  Clarín Deportes;https://external.xx.fbcdn.net/safe_image.php?d=AQCMYVDimxjDiVGt&w=130&h=130&url=http%3A%2F%2Fwww.clarin.com%2Fdeportes%2Ffutbol%2Fboca-juniors%2FCaptura-video-Orion-asesino_CLAIMA20150804_0069_4.jpg&cfs=1;https://external.xx.fbcdn.net/safe_image.php?d=AQC5ziyMIpZwg9x4&url=http%3A%2F%2Fwww.clarin.com%2Fdeportes%2Ffutbol%2Fboca-juniors%2FCaptura-video-Orion-asesino_CLAIMA20150804_0069_4.jpg;http://www.clarin.com/deportes/futbol/boca-juniors/Orion-asesino-cumbia-burla-arquero_0_1406259570.html;clarin.com;2015-08-04T21:19:38+0000;1438723178;8/4/2015 23:19:38;1907;226;1907;998;3131;168;130;38;190;1;1;8;3;1.0;;;0;1878;0;0;0;0;0;0
La reina mundial de la apnea desaparece en las aguas de Formentera;"Era un día más, uno como cualquier otro, uno en el otra vez podía disfrutar de la belleza del mar y de la actividad que más le gustaba hacer. La rusa Natalia Molchanova, de 53 años y plusmarquista y campeona mundial, practicaba apnea -la prueba deportiva en que se mide la profundidad a la que se puede bajar en el agua a pulmón libre- cuando desapareció en el Mediterráneo, frente a la costa de la isla de Formentera, al sur de las Baleares, en España.Según una nota del diario español El País, Molchanova desapareció bajo el mar el domingo 2 de agosto ante una de las playas más célebres y populosas, Ses Illetes. La voz de alarma se dio, a media tarde, cuando la deportista no retornó a la superficie mientras practicaba en compañía de otros tres buceadores, a unas dos millas de la costa, no lejos del puerto de la Sabina. Fueron ellos quienes lanzaron un aviso de emergencia a Salvamento Marítimo desde el barco, fondeado, en el que operaban. El rastreo inmediato, a ojo y bajo el mar, de los colegas de expedición fue infructuoso. Tampoco dio resultado el peinado de la zona desde el aire y la búsqueda por mar por parte de los equipos estatales de rescate.Aunque es imposible fiarse ante la potencia del mar, Molchanova no era ninguna novata: su experiencia indica que había alcanzado los 69 metros de profundidad sin aletas y los 101 con aletas y peso fijo. Además, en Internet se le atribuía la capacidad ""de apnea estática de nueve minutos y dos segundos"" y el haber nadado, sin respirar, 182 metros de largos de piscina. ""Ella era una estrella de la apnea y ninguno de nosotros pensaba que algo pudiera dañarla; pero jugamos con el mar y cuando juegas con él ya sabes quién tiene más fuerza"", fue la contundente declaración del presidente de la Asociación Internacional para el Desarrollo de la Apnea (AIDA), Kimmo Lahtinen, en The New York Times.Después de los primeros rastreos, un robot submarino, con cámaras de vídeo y teledirigido, trabaja en Formentera. Fue contratado por la familia de la deportista, luego de los nulos resultados de las dos jornadas de trabajos según protocolo de las autoridades locales, que terminaron ya que ""bucear con equipos convencionales hasta 80 metros para rescatar un cuerpo es considerado altamente peligroso"", indica El País.Para el diario las opciones son solo las de encontrar el cuerpo sin vida. De haberse quedado con el cinturón de plomo (el peso agregado que utilizan para sumergirse más rápido), Molchanova estaría en el fondo, a merced de las corrientes. Mientras que si logró sacárselo, la posibilidad es que tuvo problemas al emerger, pudo perder la conciencia, ahogarse al flotar bocabajo y, entonces, fue arrastrada por las olas y las corrientes de superficie. ""Para nosotros, al no haberla hallado en las primeras horas de iniciarse la búsqueda se supone que el cuerpo está en el fondo. Ahora la búsqueda es competencia de la Guardia Civil"", explica Miguel Félix Chicón, responsable de Salvamento Marítimo de Baleares.La visibilidad era muy buena y el agua estaba tranquila al momento del accidente; y esas condiciones se mantienen. Sin embargo, las esperanzas decrecen con el correr de las horas. Y el único consuelo para sus familias es encontrarla en la inmensidad del mar.";link;post_page_156057357762712;156057357762712_933320170036423;https://www.facebook.com/156057357762712/posts/933320170036423;Se cree que murió en las profundidades del Mediterráneo.;https://external.xx.fbcdn.net/safe_image.php?d=AQBh0KgxQdkW3BsD&w=130&h=130&url=http%3A%2F%2Fwww.clarin.com%2Fdeportes%2FNatalia-Molchanova-Grecia-Facebook-experiencias_CLAIMA20150804_0212_4.jpg&cfs=1&sx=159&sy=0&sw=296&sh=296;https://external.xx.fbcdn.net/safe_image.php?d=AQDzOX6SRAe6ETm9&url=http%3A%2F%2Fwww.clarin.com%2Fdeportes%2FNatalia-Molchanova-Grecia-Facebook-experiencias_CLAIMA20150804_0212_4.jpg;http://www.clarin.com/deportes/mundial-apnea-desaparece-aguas-Formentera_0_1406259734.html;clarin.com;2015-08-04T20:43:55+0000;1438721035;8/4/2015 22:43:55;1784;299;1784;252;2335;278;161;117;619;1;3;1;3;1.0;;;0;1761;0;0;0;0;0;0
Cómo será el menú que los mejores chefs cocinarán en Argentina;"La crítica gastronómica mundial está fascinada con la cocina tecno-emocional de los hermanos Roca. En El Celler de Can Roca, elegido en junio como el mejor restaurante del planeta por la revista especializada Restaurant, tienen un laboratorio en el que tres cocineros, un enólogo y una científica prueban nuevas técnicas y platos que luego llegarán a la mesa. No por nada el lugar se llama La Masía: los tres son hinchas del Barcelona y hasta le crearon un postre a Lionel Messi. El gol de Messi. El postre que hizo el pastelero Jordi Roca, de El Celler de Can Roca, inspirado en el 10 del Barcelona.""Gol de Messi"", el postre-homenaje a la PulgaLa vanguardia de Joan (chef), Jordi (pastelero) y Josep (sommelier) se instalará desde hoy, y por cinco noches, en Buenos Aires. Cocinarán para 500 invitados, 100 por cada una de las exclusivas cenas que harán en el restaurante Terrazas Bistró en La Rural. ¿Qué presentarán? Sus propias versiones de productos y platos típicos de la Argentina.Leé también: ""El mejor chef del mundo y un polémico consejo en la parrilla""Además del ""Gol de Messi"", el postre estrella que traerán aquí en una nueva versión, los hermanos dieron algunas pistas de qué ofrecerán en el resto del menú. Aunque no revelaron cuántos pasos tendrá ni los nombres de los platos, sí adelantaron que harán su reinterpretación de clásicos como los alfajores, el choripán y el chimichurri. Y trabajarán con otros productos típicos como el mate, el queso, el membrillo, la merluza negra y el cordero. En este último caso, será salteño y no patagónico.Mirá también: ""Cómo es el ""Gol de Messi"", el postre que los mejores cocineros harán en Buenos Aires""""No llegué hasta la Patagonia, recorrí Buenos Aires, Salta y Mendoza, y por eso la elección del cordero salteño"", contó Josep, quien vino ya tres veces a la Argentina. En la última hizo lo que llaman ""viaje de prospección"", en el que tuvo contacto con productores locales y eligió los alimentos que cocinarán ahora. También eligió los vinos con los que se maridará el menú.Leé también: ""Diálogo con Josep Roca: &apos;En los vinos también se ven las bondades y los excesos del ser humano&apos;""Los platos serán preparados por el equipo del restaurante de Girona, cuyo jefe de cocina es un argentino, Hernán Luchetti. Todos vinieron una semana antes y comenzaron a trabajar las pruebas en la cocina del restaurante Chila, en Puerto Madero. En La Rural los van a acompañar 10 jóvenes estudiantes de gastronomía, entre los que elegirán a dos para que viajen a realizar una capacitación en El Celler de Can Roca.El sábado, en la última cena que darán en Buenos Aires, el público podrá ver los secretos de la cocina en Internet: desde las 17, transmitirán la preparación de los platos y las explicaciones de los hermanos a través de la aplicación Periscope, para la que hay que seguir la cuenta del BBVA Francés.";link;post_page_156057357762712;156057357762712_933289996706107;https://www.facebook.com/156057357762712/posts/933289996706107;Diario Clarín shared a link.;https://external.xx.fbcdn.net/safe_image.php?d=AQA2hqX2jtPyxdk9&w=130&h=130&url=http%3A%2F%2Fwww.clarin.com%2Fciudades%2Fvolvieron-encabezar-mejores-Foto-AFP_CLAIMA20150603_0008_4.jpg&cfs=1&sx=220&sy=0&sw=296&sh=296;https://external.xx.fbcdn.net/safe_image.php?d=AQAA3OOlQ8MvoNxV&url=http%3A%2F%2Fwww.clarin.com%2Fciudades%2Fvolvieron-encabezar-mejores-Foto-AFP_CLAIMA20150603_0008_4.jpg;http://www.clarin.com/sociedad/menu-mejores-chefs-cocinaran-Argentina_0_1406259674.html;clarin.com;2015-08-04T19:37:23+0000;1438717043;8/4/2015 21:37:23;337;28;337;35;400;24;19;5;20;2;1;1;1;4.0;;Publicidad;0;335;0;0;0;0;0;0
No quiso pagar boleto y el colectivero lo bajó a las trompadas ;La avivada de un pasajero para no pagar boleto en un colectivo terminó con una pelea a las trompadas sobre una estación del Metrobus de Juan B. Justo.El episodio ocurrió esta mañana, en la línea 34 de colectivo, a la altura de la calle Segurola. Un hombre subió por la puerta del interno 57, que estaba repleto de pasajeros, con la intención de no pagar el boleto. El colectivero enfureció y comenzó a gritarle. Hubo un fuerte cruce de insultos y después quedó en silencio. Al menos hasta la próxima parada, cuando el chofer se sacó la campera, se bajó del colectivo y subió por la puertacentral a los golpes.La escena fue captada en un video por otros pasajeros. El colectivero bajó al colado a la fuerza y lo agarró a las piñas en la estación de Metrobus. Losque intentaron separarlos, también recibieron golpes. Después de la pelea, el chofer se volvió a subir al colectivo y continuó el recorrido, pese a las quejas de sus pasajeros. ;link;post_page_156057357762712;156057357762712_933279013373872;https://www.facebook.com/156057357762712/posts/933279013373872;Los pasajeros filmaron la escena.;https://external.xx.fbcdn.net/safe_image.php?d=AQDQHrX0vQb1iUbp&w=130&h=130&url=http%3A%2F%2Fwww.clarin.com%2Fciudades%2FPelea-Linea_CLAIMA20150804_0183_4.jpg&cfs=1&sx=88&sy=0&sw=296&sh=296;https://external.xx.fbcdn.net/safe_image.php?d=AQCMd1sAsw1wlyaW&url=http%3A%2F%2Fwww.clarin.com%2Fciudades%2FPelea-Linea_CLAIMA20150804_0183_4.jpg;http://www.clarin.com/ciudades/trompadas-Metrobus_Juan_B-_Justo-video_0_1406259715.html;clarin.com;2015-08-04T19:11:42+0000;1438715502;8/4/2015 21:11:42;4270;1125;4270;457;5852;898;623;275;3828;1;1;1;10;1.0;;;0;4199;0;0;0;0;0;0
